"CMS Certification Number (CCN)","Provider Name","Address Line 1",City/Town,State,"ZIP Code",County/Parish,"Telephone Number","CMS Region","Measure Code",Score,Footnote,"Start Date","End Date","Measure Date Range",LOCATION1
315386,"ATLAS REHABILITATION AND HEALTHCARE AT MAYWOOD","100 WEST MAGNOLIA AVENUE",MAYWOOD,NJ,07607,Bergen,(201)843-8411,2,S_039_01_HAI_RS_RATE_2_5,3.44,-,10/01/2023,09/30/2024,-,"100 WEST MAGNOLIA AVENUE, MAYWOOD, NJ, 07607"
315386,"ATLAS REHABILITATION AND HEALTHCARE AT MAYWOOD","100 WEST MAGNOLIA AVENUE",MAYWOOD,NJ,07607,Bergen,(201)843-8411,2,S_039_01_HAI_RS_RATE_97_5,9.13,-,10/01/2023,09/30/2024,-,"100 WEST MAGNOLIA AVENUE, MAYWOOD, NJ, 07607"
315386,"ATLAS REHABILITATION AND HEALTHCARE AT MAYWOOD","100 WEST MAGNOLIA AVENUE",MAYWOOD,NJ,07607,Bergen,(201)843-8411,2,S_039_01_HAI_COMP_PERF,"No Different than the National Rate",-,10/01/2023,09/30/2024,-,"100 WEST MAGNOLIA AVENUE, MAYWOOD, NJ, 07607"
315386,"ATLAS REHABILITATION AND HEALTHCARE AT MAYWOOD","100 WEST MAGNOLIA AVENUE",MAYWOOD,NJ,07607,Bergen,(201)843-8411,2,S_040_02_DENOMINATOR,167,-,01/01/2025,03/31/2025,-,"100 WEST MAGNOLIA AVENUE, MAYWOOD, NJ, 07607"
315386,"ATLAS REHABILITATION AND HEALTHCARE AT MAYWOOD","100 WEST MAGNOLIA AVENUE",MAYWOOD,NJ,07607,Bergen,(201)843-8411,2,S_040_02_NUMERATOR,5,-,01/01/2025,03/31/2025,-,"100 WEST MAGNOLIA AVENUE, MAYWOOD, NJ, 07607"
315386,"ATLAS REHABILITATION AND HEALTHCARE AT MAYWOOD","100 WEST MAGNOLIA AVENUE",MAYWOOD,NJ,07607,Bergen,(201)843-8411,2,S_040_02_OBS_RATE,2.99,-,01/01/2025,03/31/2025,-,"100 WEST MAGNOLIA AVENUE, MAYWOOD, NJ, 07607"
315386,"ATLAS REHABILITATION AND HEALTHCARE AT MAYWOOD","100 WEST MAGNOLIA AVENUE",MAYWOOD,NJ,07607,Bergen,(201)843-8411,2,S_041_01_DENOMINATOR,223,-,10/01/2024,03/31/2025,-,"100 WEST MAGNOLIA AVENUE, MAYWOOD, NJ, 07607"
315386,"ATLAS REHABILITATION AND HEALTHCARE AT MAYWOOD","100 WEST MAGNOLIA AVENUE",MAYWOOD,NJ,07607,Bergen,(201)843-8411,2,S_041_01_NUMERATOR,222,-,10/01/2024,03/31/2025,-,"100 WEST MAGNOLIA AVENUE, MAYWOOD, NJ, 07607"
315386,"ATLAS REHABILITATION AND HEALTHCARE AT MAYWOOD","100 WEST MAGNOLIA AVENUE",MAYWOOD,NJ,07607,Bergen,(201)843-8411,2,S_041_01_OBS_RATE,99.55,-,10/01/2024,03/31/2025,-,"100 WEST MAGNOLIA AVENUE, MAYWOOD, NJ, 07607"
315386,"ATLAS REHABILITATION AND HEALTHCARE AT MAYWOOD","100 WEST MAGNOLIA AVENUE",MAYWOOD,NJ,07607,Bergen,(201)843-8411,2,S_042_02_DENOMINATOR,142,-,04/01/2024,03/31/2025,-,"100 WEST MAGNOLIA AVENUE, MAYWOOD, NJ, 07607"
315386,"ATLAS REHABILITATION AND HEALTHCARE AT MAYWOOD","100 WEST MAGNOLIA AVENUE",MAYWOOD,NJ,07607,Bergen,(201)843-8411,2,S_042_02_NUMERATOR,87,-,04/01/2024,03/31/2025,-,"100 WEST MAGNOLIA AVENUE, MAYWOOD, NJ, 07607"
315386,"ATLAS REHABILITATION AND HEALTHCARE AT MAYWOOD","100 WEST MAGNOLIA AVENUE",MAYWOOD,NJ,07607,Bergen,(201)843-8411,2,S_042_02_OBS_RATE,61.27,-,04/01/2024,03/31/2025,-,"100 WEST MAGNOLIA AVENUE, MAYWOOD, NJ, 07607"
315386,"ATLAS REHABILITATION AND HEALTHCARE AT MAYWOOD","100 WEST MAGNOLIA AVENUE",MAYWOOD,NJ,07607,Bergen,(201)843-8411,2,S_043_02_DENOMINATOR,59,-,04/01/2024,03/31/2025,-,"100 WEST MAGNOLIA AVENUE, MAYWOOD, NJ, 07607"
315386,"ATLAS REHABILITATION AND HEALTHCARE AT MAYWOOD","100 WEST MAGNOLIA AVENUE",MAYWOOD,NJ,07607,Bergen,(201)843-8411,2,S_043_02_NUMERATOR,58,-,04/01/2024,03/31/2025,-,"100 WEST MAGNOLIA AVENUE, MAYWOOD, NJ, 07607"
315386,"ATLAS REHABILITATION AND HEALTHCARE AT MAYWOOD","100 WEST MAGNOLIA AVENUE",MAYWOOD,NJ,07607,Bergen,(201)843-8411,2,S_043_02_OBS_RATE,98.31,-,04/01/2024,03/31/2025,-,"100 WEST MAGNOLIA AVENUE, MAYWOOD, NJ, 07607"
315386,"ATLAS REHABILITATION AND HEALTHCARE AT MAYWOOD","100 WEST MAGNOLIA AVENUE",MAYWOOD,NJ,07607,Bergen,(201)843-8411,2,S_044_02_DENOMINATOR,104,-,04/01/2024,03/31/2025,-,"100 WEST MAGNOLIA AVENUE, MAYWOOD, NJ, 07607"
315386,"ATLAS REHABILITATION AND HEALTHCARE AT MAYWOOD","100 WEST MAGNOLIA AVENUE",MAYWOOD,NJ,07607,Bergen,(201)843-8411,2,S_044_02_NUMERATOR,102,-,04/01/2024,03/31/2025,-,"100 WEST MAGNOLIA AVENUE, MAYWOOD, NJ, 07607"
315386,"ATLAS REHABILITATION AND HEALTHCARE AT MAYWOOD","100 WEST MAGNOLIA AVENUE",MAYWOOD,NJ,07607,Bergen,(201)843-8411,2,S_044_02_OBS_RATE,98.08,-,04/01/2024,03/31/2025,-,"100 WEST MAGNOLIA AVENUE, MAYWOOD, NJ, 07607"
315386,"ATLAS REHABILITATION AND HEALTHCARE AT MAYWOOD","100 WEST MAGNOLIA AVENUE",MAYWOOD,NJ,07607,Bergen,(201)843-8411,2,S_045_01_DENOMINATOR,101,-,01/01/2025,03/31/2025,-,"100 WEST MAGNOLIA AVENUE, MAYWOOD, NJ, 07607"
315386,"ATLAS REHABILITATION AND HEALTHCARE AT MAYWOOD","100 WEST MAGNOLIA AVENUE",MAYWOOD,NJ,07607,Bergen,(201)843-8411,2,S_045_01_NUMERATOR,26,-,01/01/2025,03/31/2025,-,"100 WEST MAGNOLIA AVENUE, MAYWOOD, NJ, 07607"
315386,"ATLAS REHABILITATION AND HEALTHCARE AT MAYWOOD","100 WEST MAGNOLIA AVENUE",MAYWOOD,NJ,07607,Bergen,(201)843-8411,2,S_045_01_OBS_RATE,25.74,-,01/01/2025,03/31/2025,-,"100 WEST MAGNOLIA AVENUE, MAYWOOD, NJ, 07607"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_004_01_PPR_PD_COMP_PERF,"No Different than the National Rate",-,10/01/2022,09/30/2024,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_004_01_PPR_PD_OBS,17.14,-,10/01/2022,09/30/2024,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_004_01_PPR_PD_OBS_READM,6,-,10/01/2022,09/30/2024,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_004_01_PPR_PD_RSRR,11.64,-,10/01/2022,09/30/2024,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_004_01_PPR_PD_RSRR_2_5,7.44,-,10/01/2022,09/30/2024,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_004_01_PPR_PD_RSRR_97_5,17.69,-,10/01/2022,09/30/2024,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_004_01_PPR_PD_VOLUME,35,-,10/01/2022,09/30/2024,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_005_02_DTC_COMP_PERF,"Not Available",9,10/01/2022,09/30/2024,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_005_02_DTC_NUMBER,"Not Available",9,10/01/2022,09/30/2024,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_005_02_DTC_OBS_RATE,"Not Available",9,10/01/2022,09/30/2024,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_005_02_DTC_RS_RATE,"Not Available",9,10/01/2022,09/30/2024,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_005_02_DTC_RS_RATE_2_5,"Not Available",9,10/01/2022,09/30/2024,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_005_02_DTC_RS_RATE_97_5,"Not Available",9,10/01/2022,09/30/2024,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_005_02_DTC_VOLUME,23,9,10/01/2022,09/30/2024,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_006_01_MSPB_NUMB,34,-,10/01/2022,09/30/2024,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_006_01_MSPB_SCORE,0.99,-,10/01/2022,09/30/2024,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_007_02_DENOMINATOR,28,-,04/01/2024,03/31/2025,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_007_02_NUMERATOR,27,-,04/01/2024,03/31/2025,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_007_02_OBS_RATE,96.43,-,04/01/2024,03/31/2025,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_013_02_DENOMINATOR,28,-,04/01/2024,03/31/2025,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_013_02_NUMERATOR,0,-,04/01/2024,03/31/2025,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_013_02_OBS_RATE,0.00,-,04/01/2024,03/31/2025,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_024_06_DENOMINATOR,16,9,04/01/2024,03/31/2025,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_024_06_NUMERATOR,"Not Available",9,04/01/2024,03/31/2025,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_024_06_OBS_RATE,"Not Available",9,04/01/2024,03/31/2025,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_025_06_DENOMINATOR,16,9,04/01/2024,03/31/2025,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_025_06_NUMERATOR,"Not Available",9,04/01/2024,03/31/2025,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_025_06_OBS_RATE,"Not Available",9,04/01/2024,03/31/2025,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_038_02_DENOMINATOR,28,-,04/01/2024,03/31/2025,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_038_02_NUMERATOR,1,-,04/01/2024,03/31/2025,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_038_02_OBS_RATE,3.57,-,04/01/2024,03/31/2025,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_038_02_ADJ_RATE,2.40,-,04/01/2024,03/31/2025,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_039_01_HAI_NUMBER,"Not Available",9,10/01/2023,09/30/2024,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_039_01_HAI_VOLUME,23,9,10/01/2023,09/30/2024,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_039_01_HAI_OBS_RATE,"Not Available",9,10/01/2023,09/30/2024,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_039_01_HAI_RS_RATE,"Not Available",9,10/01/2023,09/30/2024,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_039_01_HAI_RS_RATE_2_5,"Not Available",9,10/01/2023,09/30/2024,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_039_01_HAI_RS_RATE_97_5,"Not Available",9,10/01/2023,09/30/2024,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_039_01_HAI_COMP_PERF,"Not Available",9,10/01/2023,09/30/2024,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_040_02_DENOMINATOR,208,-,01/01/2025,03/31/2025,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_040_02_NUMERATOR,5,-,01/01/2025,03/31/2025,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_040_02_OBS_RATE,2.40,-,01/01/2025,03/31/2025,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_041_01_DENOMINATOR,186,-,10/01/2024,03/31/2025,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_041_01_NUMERATOR,165,-,10/01/2024,03/31/2025,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_041_01_OBS_RATE,88.71,-,10/01/2024,03/31/2025,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_042_02_DENOMINATOR,16,9,04/01/2024,03/31/2025,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_042_02_NUMERATOR,"Not Available",9,04/01/2024,03/31/2025,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_042_02_OBS_RATE,"Not Available",9,04/01/2024,03/31/2025,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_043_02_DENOMINATOR,8,9,04/01/2024,03/31/2025,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_043_02_NUMERATOR,"Not Available",9,04/01/2024,03/31/2025,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_043_02_OBS_RATE,"Not Available",9,04/01/2024,03/31/2025,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_044_02_DENOMINATOR,10,9,04/01/2024,03/31/2025,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_044_02_NUMERATOR,"Not Available",9,04/01/2024,03/31/2025,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_044_02_OBS_RATE,"Not Available",9,04/01/2024,03/31/2025,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_045_01_DENOMINATOR,17,9,01/01/2025,03/31/2025,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_045_01_NUMERATOR,"Not Available",9,01/01/2025,03/31/2025,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315387,"ALLAIRE REHAB & NURSING","115 DUTCH LANE ROAD",FREEHOLD,NJ,07728,Monmouth,(732)431-7420,2,S_045_01_OBS_RATE,"Not Available",9,01/01/2025,03/31/2025,-,"115 DUTCH LANE ROAD, FREEHOLD, NJ, 07728"
315390,"CRANFORD PARK CARE","600 LINCOLN PARK EAST",CRANFORD,NJ,07016,Union,(908)276-7100,2,S_004_01_PPR_PD_COMP_PERF,"No Different than the National Rate",-,10/01/2022,09/30/2024,-,"600 LINCOLN PARK EAST, CRANFORD, NJ, 07016"
315390,"CRANFORD PARK CARE","600 LINCOLN PARK EAST",CRANFORD,NJ,07016,Union,(908)276-7100,2,S_004_01_PPR_PD_OBS,6.52,-,10/01/2022,09/30/2024,-,"600 LINCOLN PARK EAST, CRANFORD, NJ, 07016"
315390,"CRANFORD PARK CARE","600 LINCOLN PARK EAST",CRANFORD,NJ,07016,Union,(908)276-7100,2,S_004_01_PPR_PD_OBS_READM,3,-,10/01/2022,09/30/2024,-,"600 LINCOLN PARK EAST, CRANFORD, NJ, 07016"
315390,"CRANFORD PARK CARE","600 LINCOLN PARK EAST",CRANFORD,NJ,07016,Union,(908)276-7100,2,S_004_01_PPR_PD_RSRR,9.98,-,10/01/2022,09/30/2024,-,"600 LINCOLN PARK EAST, CRANFORD, NJ, 07016"
315390,"CRANFORD PARK CARE","600 LINCOLN PARK EAST",CRANFORD,NJ,07016,Union,(908)276-7100,2,S_004_01_PPR_PD_RSRR_2_5,6.49,-,10/01/2022,09/30/2024,-,"600 LINCOLN PARK EAST, CRANFORD, NJ, 07016"
315390,"CRANFORD PARK CARE","600 LINCOLN PARK EAST",CRANFORD,NJ,07016,Union,(908)276-7100,2,S_004_01_PPR_PD_RSRR_97_5,14.98,-,10/01/2022,09/30/2024,-,"600 LINCOLN PARK EAST, CRANFORD, NJ, 07016"
315390,"CRANFORD PARK CARE","600 LINCOLN PARK EAST",CRANFORD,NJ,07016,Union,(908)276-7100,2,S_004_01_PPR_PD_VOLUME,46,-,10/01/2022,09/30/2024,-,"600 LINCOLN PARK EAST, CRANFORD, NJ, 07016"
315390,"CRANFORD PARK CARE","600 LINCOLN PARK EAST",CRANFORD,NJ,07016,Union,(908)276-7100,2,S_005_02_DTC_COMP_PERF,"No Different than the National Rate",-,10/01/2022,09/30/2024,-,"600 LINCOLN PARK EAST, CRANFORD, NJ, 07016"
315390,"CRANFORD PARK CARE","600 LINCOLN PARK EAST",CRANFORD,NJ,07016,Union,(908)276-7100,2,S_005_02_DTC_NUMBER,15,-,10/01/2022,09/30/2024,-,"600 LINCOLN PARK EAST, CRANFORD, NJ, 07016"
315390,"CRANFORD PARK CARE","600 LINCOLN PARK EAST",CRANFORD,NJ,07016,Union,(908)276-7100,2,S_005_02_DTC_OBS_RATE,31.25,-,10/01/2022,09/30/2024,-,"600 LINCOLN PARK EAST, CRANFORD, NJ, 07016"
315390,"CRANFORD PARK CARE","600 LINCOLN PARK EAST",CRANFORD,NJ,07016,Union,(908)276-7100,2,S_005_02_DTC_RS_RATE,41.30,-,10/01/2022,09/30/2024,-,"600 LINCOLN PARK EAST, CRANFORD, NJ, 07016"
315390,"CRANFORD PARK CARE","600 LINCOLN PARK EAST",CRANFORD,NJ,07016,Union,(908)276-7100,2,S_005_02_DTC_RS_RATE_2_5,31.00,-,10/01/2022,09/30/2024,-,"600 LINCOLN PARK EAST, CRANFORD, NJ, 07016"
315390,"CRANFORD PARK CARE","600 LINCOLN PARK EAST",CRANFORD,NJ,07016,Union,(908)276-7100,2,S_005_02_DTC_RS_RATE_97_5,56.88,-,10/01/2022,09/30/2024,-,"600 LINCOLN PARK EAST, CRANFORD, NJ, 07016"
315390,"CRANFORD PARK CARE","600 LINCOLN PARK EAST",CRANFORD,NJ,07016,Union,(908)276-7100,2,S_005_02_DTC_VOLUME,48,-,10/01/2022,09/30/2024,-,"600 LINCOLN PARK EAST, CRANFORD, NJ, 07016"
315390,"CRANFORD PARK CARE","600 LINCOLN PARK EAST",CRANFORD,NJ,07016,Union,(908)276-7100,2,S_006_01_MSPB_NUMB,44,-,10/01/2022,09/30/2024,-,"600 LINCOLN PARK EAST, CRANFORD, NJ, 07016"
315390,"CRANFORD PARK CARE","600 LINCOLN PARK EAST",CRANFORD,NJ,07016,Union,(908)276-7100,2,S_006_01_MSPB_SCORE,1.52,-,10/01/2022,09/30/2024,-,"600 LINCOLN PARK EAST, CRANFORD, NJ, 07016"
315390,"CRANFORD PARK CARE","600 LINCOLN PARK EAST",CRANFORD,NJ,07016,Union,(908)276-7100,2,S_007_02_DENOMINATOR,51,-,04/01/2024,03/31/2025,-,"600 LINCOLN PARK EAST, CRANFORD, NJ, 07016"
315390,"CRANFORD PARK CARE","600 LINCOLN PARK EAST",CRANFORD,NJ,07016,Union,(908)276-7100,2,S_007_02_NUMERATOR,47,-,04/01/2024,03/31/2025,-,"600 LINCOLN PARK EAST, CRANFORD, NJ, 07016"
315390,"CRANFORD PARK CARE","600 LINCOLN PARK EAST",CRANFORD,NJ,07016,Union,(908)276-7100,2,S_007_02_OBS_RATE,92.16,-,04/01/2024,03/31/2025,-,"600 LINCOLN PARK EAST, CRANFORD, NJ, 07016"
315390,"CRANFORD PARK CARE","600 LINCOLN PARK EAST",CRANFORD,NJ,07016,Union,(908)276-7100,2,S_013_02_DENOMINATOR,51,-,04/01/2024,03/31/2025,-,"600 LINCOLN PARK EAST, CRANFORD, NJ, 07016"
